"is_quote","favorite_count","retweet_count","hashtags_cant","urls_url_cant","media_url_cant","mentions_cant","reply_to_user","reply_to_status","followers_count","friends_count","listed_count","statuses_count","favourites_count","verified","account_lang","source","text","popular"
0,0,0,0,0,0,0,0,0,483,978,9,77560,17754,0,"es","Twitter for Android","Mañana tengo que hacer unas diligencias y con esta gripe que cargo me da una ladilla inmensa hacerlas.","no"
0,0,0,0,0,0,0,0,0,1174,894,1,24096,4055,0,"es","Twitter for iPhone","Salgo dos dias seguido de joda y me agarro una gripe mortal <f0><U+009F><U+00A4><U+00A7>","no"
0,0,0,1,1,0,0,0,0,61838,37047,353,893262,4839,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> Gripe y resfriado, similares pero no idénticas #Salud https://t.co/IEkzp1T3UN","no"
0,0,1,0,0,0,0,0,0,3396,413,6,48901,9480,0,"en","Twitter for iPhone","Hasta se me olvidó que tengo gripe.","no"
0,0,0,0,0,0,0,0,0,569,1249,5,8118,6616,0,"es","Twitter for Android","Que mejor manera de empezar la semana que con gripe e insomnio.","no"
0,1,0,0,0,0,0,0,0,803,694,0,21813,4274,0,"es","Twitter for iPhone","Que asco la gripe por favor, soy más moco y estornudo que persona <f0><U+009F><U+0098><U+00A9>","no"
0,4,2,0,0,0,0,0,0,1595,743,10,10016,10010,0,"es","Twitter for Android","20 grados a esta hora y yo muerta de frío. Gripe ya te siento.","si"
0,0,0,0,0,0,1,1,1,1373,2699,3,23363,1936,0,"es","Twitter for Android","@Abigail12355 me agarró una gripe me desperté re mal <f0><U+009F><U+0098><U+00A3>","no"
0,1,0,0,0,0,1,1,1,164,173,8,13239,4161,0,"es","Twitter for Android","@Otra_extrana <f0><U+009F><U+0098><U+00B3><f0><U+009F><U+0098><U+00B3><f0><U+009F><U+0098><U+008F><f0><U+009F><U+0098><U+008F><f0><U+009F><U+0098><U+008F> vamos a quitarte la gripe pues <f0><U+009F><U+0098><U+0089><f0><U+009F><U+0098><U+0089><f0><U+009F><U+0098><U+0089>","no"
0,0,0,0,0,0,0,0,0,400,223,0,8450,3145,0,"es","Twitter for Android","Voy a terminar empastada y esta gripe no se quita<f0><U+009F><U+00A4><U+00A7> Jajaj","no"
0,1,0,0,0,0,0,0,0,1238,866,19,34085,22828,0,"ca","Twitter for iPhone","Me quedan 5 días para entregar el tfg y he currado mazo para poder acabar en junio con todo aprobado y tener un buen verano. Y qué tengo? GRIPE","no"
0,0,0,0,0,0,0,0,0,907,309,2,54197,7904,0,"es","Twitter for Android","La verdad no doy más de la gripe","no"
0,0,0,0,0,0,0,0,0,850,1203,3,3535,1528,0,"es","Twitter for iPhone","Tengo una gripe <f0><U+009F><U+00A4><U+00A7>","no"
0,4,3,1,0,0,0,0,0,118,683,0,4348,5715,0,"es","Twitter for Android","#PorFinDeParcialesYo motivaba a la gente para tónear el finde pero terminaba con gripe en cama sin poder salir! <f0><U+009F><U+0098><U+00A2><f0><U+009F><U+0098><U+00A2>","si"
0,2,1,0,1,0,0,0,0,829,329,3,6541,5,0,"es","Facebook","<U+2714>LA SALUD DE SAN LUIS EN MANOS DE LA DESINFECCIÓN. <U+27A1>La escuela Lucio Lucero sin clases por 15 casos de Gripe A. ""Mi hija perdió cuatro kilos en esos recorridos y llegó el domingo último al hospital totalmente deshidratada y con fiebre muy alta"" https://t.co/kZYZToqRuS","si"
0,3,0,0,0,0,0,0,0,859,172,2,85958,132677,0,"es","Twitter for Android","Me tomé tres pastillas para la gripe y como.duermo con peluches cuando me siento mal, flashe que uno era mi perro. Entonces lo empecé a acariciar, darle besos y claramente no pasaba nada. Tardé 5' en entender que NO era mi perro. No hay que mezclar medicamentos pq si no pasa eso","no"
0,1,0,0,0,0,0,0,0,445,350,0,8630,986,0,"es","Twitter for Android","Me olvidó tomar las pastillas, tomo alcohol y tere bien frio y después me quejo que nunca se me cura la gripe<f0><U+009F><U+0091><U+008E>","no"
0,0,0,0,0,0,0,0,0,1169,802,0,4970,543,0,"es","Twitter for iPhone","Que dolor de cabeza,que gripe de mierda <f0><U+009F><U+0098><U+00A3>","no"
0,0,0,0,1,1,0,0,0,225,256,16,61961,66,0,"es","WordPress.com","¿Se acordaron tarde? <f0><U+009F><U+00A4><U+00A7> https://t.co/ebUaDPjURl https://t.co/jDWcF5ybZl","no"
0,0,0,0,0,0,0,0,0,330,602,0,1235,1538,0,"es","Twitter for Android","Y eso que tengo el brillo de mi celu en 0 y me hace doler  los ojos esta gripe de mierda .","no"
0,2,0,0,0,0,0,0,0,749,924,4,18815,26366,0,"es","Twitter for Android","Prefiero mil veces cualquier otra enfermedad menos gripe, ósea andar tapada la nariz es lo peor.","no"
0,2,0,0,0,0,0,0,0,749,924,4,18815,26366,0,"es","Twitter for Android","Prefiero mil veces cualquier otra enfermedad menos gripe, ósea andar tapada la nariz es lo peor.","no"
0,1,0,0,0,0,0,0,0,749,924,4,18815,26366,0,"es","Twitter for Android","No aguanto la gripe, tengo sueño y hace frío :(","no"
0,1,0,0,0,0,0,0,0,749,924,4,18815,26366,0,"es","Twitter for Android","No aguanto la gripe, tengo sueño y hace frío :(","no"
0,0,0,0,0,0,1,1,1,175,185,0,6139,719,0,"es","Twitter for Android","@FacundoVeralli Yo estoy echo mierda amigo, un gripe de lpm, me duele todo","no"
0,0,0,0,0,0,0,0,0,529,1067,0,6057,4122,0,"es","Twitter for Android","Salgo con este clima y me agarro la gripe del año <f0><U+009F><U+0098><U+00A2>","no"
0,0,0,1,0,0,0,0,0,63,201,6,1439,144,0,"es","Twitter for iPhone","Necesario urgente que se vaya la gripe y ser persona útil... tengo los cachetes como un culito <f0><U+009F><U+0098><U+008F><f0><U+009F><U+0098><U+008F><f0><U+009F><U+0098><U+0086> #fastidio","no"
0,0,0,0,0,0,1,1,1,307,674,2,14087,7579,0,"es","Twitter for Android","@nellytorresrz *gripe, igual no me creería mi mamá pq todos los días tengo alergia jajaajaj","no"
0,14,8,0,0,0,0,0,0,8369,1421,126,127894,10496,0,"es","Twitter for Android","amo el frío pero vivo con gripe, las manos congeladas, temblando, los pies congelados pero soy re masoquista, prefiero mil veces tener frío que calor","si"
0,0,0,0,0,0,0,0,0,351,859,0,3617,3569,0,"es","Twitter for Android","Hace una semana que tengo terrible gripe, me estaba limpiando los mocos y sone tan fuerte la nariz que me salió sangre (un asco pero terrible secuencia) ahre, para completarla me levanto a mear cada 1 hora y mí hijo me está cagando a patadas. No puedo más!!!!","no"
0,1,0,3,1,1,1,0,0,274,186,14,8517,1704,0,"es","Twitter Web Client","En Cuéntame una historia, una novela ambientada en 1918: el fin de la Gran Guerra, la gripe española, el fin de la infancia, la muerte como parte de la vida. ""Vinieron como golondrinas"" de William Maxwell. #RecomiendoLeer #resena y #lectura @RosaBerros https://t.co/xHuammLnTw https://t.co/oGfo0vzWoz","no"
0,1,0,3,1,1,1,0,0,274,186,14,8517,1704,0,"es","Twitter Web Client","En Cuéntame una historia, una novela ambientada en 1918: el fin de la Gran Guerra, la gripe española, el fin de la infancia, la muerte como parte de la vida. ""Vinieron como golondrinas"" de William Maxwell. #RecomiendoLeer #resena y #lectura @RosaBerros https://t.co/xHuammLnTw https://t.co/oGfo0vzWoz","no"
0,0,0,3,1,0,1,0,0,274,186,14,8517,1704,0,"es","Hootsuite Inc.","#RecomiendoLeer en Cuéntame una historia, una novela ambientada en 1918: el fin de la Gran Guerra, la gripe española, el fin de la infancia, la muerte como parte de la vida. ""Vinieron como golondrinas"" de William Maxwell.  #resena y #lectura @RosaBerros https://t.co/xHuammLnTw","no"
0,0,0,3,1,0,1,0,0,274,186,14,8517,1704,0,"es","Hootsuite Inc.","#RecomiendoLeer en Cuéntame una historia, una novela ambientada en 1918: el fin de la Gran Guerra, la gripe española, el fin de la infancia, la muerte como parte de la vida. ""Vinieron como golondrinas"" de William Maxwell.  #resena y #lectura @RosaBerros https://t.co/xHuammLnTw","no"
0,0,0,0,0,0,0,0,0,396,373,0,6232,839,0,"es","Twitter for Android","Me duele todo el cuerpo, nose si es la gripe que  vino para quedarse o la  vejez que se aproxima","no"
0,0,1,0,0,0,0,0,0,378,292,1,4055,4660,0,"es","Twitter for Android","Hoy por la tarde, me dijeron que el mezcal es bueno para la gripe y entonces me tomé cuatro. No dejé nunca de moquear pero al menos me puse alegre un rato.","no"
0,0,0,0,0,0,1,1,1,739,664,3,20796,18709,0,"es","Twitter for Android","@leprosadealma Ya tenés gripe ??yo por suerte hace rato no me jode el riñón..si sos peor q un chico jaja. Si bien tirando,vos aparte de la gripe?","no"
0,0,0,0,0,0,1,1,1,418,505,2,1852,4441,0,"es","Twitter for Android","@loupalacio95 Entonces desde que naciste tenes esa gripe <f0><U+009F><U+0099><U+008A><f0><U+009F><U+0098><U+0082>","no"
0,0,0,0,0,0,0,0,0,832,562,9,32674,672,0,"es","Twitter for iPhone","La gripe hizo que me dedpertara una hora antes de mi alarma. No solo me arruina haciéndome sentir mal sino que no me deja dormir.","no"
0,0,0,0,0,0,0,0,0,557,427,6,19477,60,0,"es","Twitter for Android","Yo con gripe y Madrid me recibe lloviendo <f0><U+009F><U+0098><U+0094><f0><U+009F><U+0098><U+0094>","no"
0,1,0,0,0,0,0,0,0,2362,1934,1,19439,4484,0,"es","Twitter Lite","No se me pasa más está gripe <f0><U+009F><U+0098><U+00B7><f0><U+009F><U+0098><U+00AA>","no"
0,0,0,0,0,0,0,0,0,123,245,2,5809,2409,0,"es","Twitter for Android","Por dios gripe ahora nooo<f0><U+009F><U+0098><U+00B7><f0><U+009F><U+0098><U+00A3><f0><U+009F><U+00A4><U+0092>","no"
0,0,0,0,0,0,0,0,0,129,259,0,868,359,0,"es","Twitter for Android","Gripe hija de puta <f0><U+009F><U+0092><U+0094>","no"
0,0,0,0,0,0,0,0,0,1559,1095,4,23412,35150,0,"es","Twitter for Android","Me desperté,me cambié me arregle el pelo y cuando fui a despertar a mi mamá no me dejó ir a la escuela por mi fiebre,vómitos y gripe. Buen lunes para mí la concha de la lora","no"
0,0,0,0,0,0,0,0,0,1559,1095,4,23412,35150,0,"es","Twitter for Android","Me desperté,me cambié me arregle el pelo y cuando fui a despertar a mi mamá no me dejó ir a la escuela por mi fiebre,vómitos y gripe. Buen lunes para mí la concha de la lora","no"
0,0,0,0,0,0,1,1,1,1559,1095,4,23412,35150,0,"es","Twitter for Android","@Roohdochi Jajajajaja me quedé re dormida boluda,pero yo tengo un combo de fiebre gripe y vómitos","no"
0,0,0,0,0,0,1,1,1,1559,1095,4,23412,35150,0,"es","Twitter for Android","@Roohdochi Jajajajaja me quedé re dormida boluda,pero yo tengo un combo de fiebre gripe y vómitos","no"
0,0,0,0,0,0,0,0,0,571,657,0,7789,2642,0,"es","Twitter for Android","Quiero poder dormirme lpm, que gripe de mierda","no"
0,0,0,0,0,0,0,0,0,413,411,11,61939,7373,0,"es","Twitter for Android","Prefiero morir bien nomas ya antes que seguir aguantando el lunes con gripe y dolor de garganta.","no"
0,0,0,0,0,0,0,0,0,260,392,0,7331,5434,0,"es","Twitter for Android","No le contesto y me manda más audios, yo ya gane ahre que gane namorarme que es peor que la gripe  we","no"
0,0,0,0,0,0,0,0,0,508,171,0,11427,2524,0,"es","Twitter for Android","No se me va la maldita gripe q mal me siento <f0><U+009F><U+0098><U+00A5>","no"
0,0,0,0,0,0,0,0,0,82,69,0,2888,1346,0,"es","Twitter Lite","En -10° viene el a.a del colectivo. Ya veo ese resfrío/ gripe que acaricia la muerte","no"
0,1,0,0,0,0,0,0,0,313,782,2,3858,6297,0,"es","Twitter for Android","Tengo gripe. Es la gripe. La del año. Gracias por darme una semana para estar en todas para mi viaje. <U+2665>","no"
0,0,0,0,0,0,0,0,0,246,183,0,5725,941,0,"es","Twitter for Android","No puedo mas con la gripe que tengo, me siento muy mal y lo peor es q trabajo <f0><U+009F><U+0098><U+0094><f0><U+009F><U+00A4><U+0092>","no"
0,0,0,1,1,0,0,0,0,123740,48392,488,968241,4306,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana #Enfermedades https://t.co/vgOp8xQhNW","no"
0,0,0,0,0,0,0,0,0,141,204,10,5476,1590,0,"es","Twitter for Android","Todo el fin Muriéndome, pero se da el lunes y hasta la temperatura y la gripe se me quito","no"
0,0,0,1,1,1,0,0,0,20851,18225,53,1151437,0,0,"es","Tweet Old Post","-<U+25BA> #Salud Reconocer los sintomas del virus de la gripe ¡Alerta a estas señales! <U+2193> https://t.co/82ENDeFZr1 https://t.co/y4SDuMBv7g","no"
0,0,0,0,0,0,0,0,0,2039,1960,27,61129,60036,0,"es","Twitter for Android","La gripe se a apoderado de mi <f0><U+009F><U+00A4><U+0092>","no"
0,0,0,0,0,0,0,0,0,409,400,2,15680,540,0,"es","Twitter for iPhone","Que gripe tan rara ayer no podía con mi vida y ahorita solo es la nariz..","no"
0,0,0,0,0,0,0,0,0,315,276,2,12397,4413,0,"es","Twitter for Android","Que gripe hay loco!! (Ya estoy ahí de engriparme).","no"
0,1,0,0,0,0,0,0,0,177,196,0,1531,63,0,"es","Twitter for Android","Un té antes de dormir para estos indicios de gripe, e indagando sobre cómo es posible la unión en concursos y el fútbol, pero no para aportar al cambio. Sin embargo hay una gran esperanza <f0><U+009F><U+00A5><U+0091>","no"
0,0,0,0,0,0,0,0,0,2442,1304,19,124997,23967,0,"es","Twitter for iPhone","En una hora con 30 minutos tengo que estar en la universidad y tengo una puta gripe y dolor de cuerpo que te cagas. Ya comenzó mal mi día alv.","no"
0,0,1,0,0,0,0,0,0,851,245,32,12926,20171,0,"es","Twitter Web Client","aguanta gripe no puedo enfermarme ahora gracias","no"
0,0,0,0,0,0,1,1,1,17,145,0,167,1293,0,"es","Twitter for Android","@A3Noticias El facherío, se contagia más que la gripe.","no"
0,0,0,0,0,0,0,0,0,278,250,0,7402,6232,0,"es","Twitter for Android","Están divinos estos cambios climáticos para la gripe que tengo","no"
0,0,0,0,0,0,0,0,0,398,199,1,6965,3273,0,"es","Twitter for Android","Se me fue la gripe!! O si bebé","no"
0,0,0,0,0,0,0,0,0,534,305,0,8850,2388,0,"es","Twitter for Android","Esta gripe me tiene mal <f0><U+009F><U+0098><U+00AD><f0><U+009F><U+0098><U+00B7>","no"
0,12,0,0,0,0,0,0,0,2838,4997,8,18043,33456,0,"es","Twitter for Android","Buenos dias muchachos. He revivido de la Gripe virus aviar porcina. Estoy mejor que nunca, mentira sigo agripado pero ya mucho mejor xd QUE TENGAN UNA BELLA SEMANA !!! <U+2615><U+2615>","no"
0,1,0,0,0,0,0,0,0,373,208,0,1127,1259,0,"es","Twitter for Android","Dede el sabado con gripe, no dando más<f0><U+009F><U+0098><U+00A7>","no"
0,0,0,0,0,1,0,0,0,182,259,12,4735,2806,0,"es","Twitter for Android","Lunes+gripe+trabajo https://t.co/GvkZwaYkI9","no"
0,0,0,0,0,0,1,1,1,743,444,2,57069,13034,0,"es","Twitter for iPhone","@ednawuas tener calor en tiempo de gripe es lo peor","no"
0,0,0,0,0,0,0,0,0,967,732,1,28796,10894,0,"es","Twitter for Android","bue una gripe encima tengo<f0><U+009F><U+00A4><U+00A2>","no"
0,2,1,0,0,0,0,0,0,389,179,0,9217,3933,0,"es","Twitter for iPhone","a esta altura del año si no estas con gripe no sos humano corta","si"
0,0,0,0,0,0,0,0,0,574,66,4,10366,1950,0,"es","Twitter for Android","Ya me fui alv con la gripe...","no"
0,0,0,0,0,0,0,0,0,1211,416,0,37920,2465,0,"es","Twitter for iPhone","Creo que esta gripe durará un buen tiempo","no"
0,1,0,0,0,0,0,0,0,1194,453,7,34298,28076,0,"pt","Twitter for Android","Gripe porque me pegastes? Porque me quebrastes? Porquee?","no"
0,0,0,0,0,0,0,0,0,1348,98,10,26543,2999,0,"es","Twitter for Android","Para comprar un pantalón, una camisa o unos zapatos de marca tengas que vender un riñón, un carro Peor aún, que tengas que debatir a la hora de comprar porque vestirte, alimentarte, o curarte algo tan simple como una gripe, no puedes hacerlo todo al mismo tiempo","no"
0,0,0,0,0,0,0,0,0,224,256,1,8234,2288,0,"es","Twitter for Android","Ayer me sentía re bien y hoy me levanté con alta gripe","no"
0,0,0,0,0,0,0,0,0,855,350,13,54748,9891,0,"es","Twitter Lite","Puta gripe fueraaaa","no"
0,0,0,0,0,0,0,0,0,516,290,1,29051,6472,0,"es","Twitter for Android","Que gripe del orto, me siento re mal!!!","no"
0,0,0,0,0,0,1,1,1,1179,650,1,28034,3748,0,"es","Twitter for Android","@JimeCattaneo De nada, a las ordenes, fua en este momento tengo una gripe que no puedo ni conmigo jajajjsjaja de bicicletear ni hablemos","no"
1,0,0,0,1,0,0,0,0,147,129,2,17849,38,0,"es","Twitter Web Client","¡Qué difícil es creer en Dios en estos días! Me eduqué con salesianos que te decían a cada rato ""Hijo, déjaselo a Dios; él todo lo puede"". Veo  varios familiares aquejados de salud por falta de medicinas, y a los socialistas hambreadores que ni gripe les da y la cuenta no me sale https://t.co/TzQrAcgLvw","no"
0,0,0,0,1,0,0,0,0,63271,730,395,4297,27629,0,"es","Twitter for Android","La historia del niño que sobrevivió a la gripe española de 1918 y hoy tiene 103 años  https://t.co/LTEjbPh7jZ","no"
0,0,0,0,0,0,0,0,0,193,183,1,2083,110,0,"es","Twitter Lite","Entre la cadera, la rodilla y la gripe no se como sobrevivo<f0><U+009F><U+0098><U+00A3>","no"
0,0,0,0,0,0,0,0,0,1046,1110,2,11900,4419,0,"es","Twitter for Android","Mansur me quitaste mi finde largo con tu trabajo de la cultura, espero estés contento con la cara de gripe/ojete que voy a llevar a cursar esta tarde<f0><U+009F><U+0099><U+0082><f0><U+009F><U+0099><U+0083>","no"
0,0,0,0,0,0,0,0,0,991,713,3,61555,3624,0,"es","Twitter for Android","Tengo una gripe <f0><U+009F><U+0098><U+00B7><f0><U+009F><U+00A4><U+0092>","no"
0,0,0,0,0,0,0,0,0,591,303,3,20856,37596,0,"es","Twitter for Android","La cara de culo se me duplica con esta gripe y ese trasnocho.","no"
0,0,0,0,0,0,0,0,0,133,199,1,8272,5228,0,"es","Twitter for Android","Estoy tan débil que olvido lo que tengo que hacer o me pierdo. Esta gripe me tiene mal","no"
0,0,0,0,0,0,0,0,0,163,331,0,269,4725,0,"es","Twitter for Android","No me puede agarrar semejante gripe el día del examen; lo peor es que estudié todo<f0><U+009F><U+0098><U+0093>","no"
0,1,0,0,0,0,1,1,1,433,241,2,19458,68658,0,"es","Twitter for Android","@solesalva See..hoy me viene bien leerlo, toy con gripe, tengo que viajar al centro por trabajo, y lo tengo que hacer si o si,...hay que poner ganas si no...<f0><U+009F><U+0098><U+0080>","no"
0,0,0,0,0,0,0,0,0,174,668,4,4405,312,0,"es","Twitter for Android","Me quiere dar gripe, no por favoooor <f0><U+009F><U+0098><U+00AD>","no"
0,0,2,0,1,0,1,0,0,15739,2998,282,358554,3322,1,"es","Gremlin Social","La epidemia de gripe de esta temporada es la más mortífera de la última década | Por: @linternista https://t.co/MvxTF9tYyO","no"
0,0,0,0,0,0,0,0,0,370,142,6,22365,5263,0,"en","Twitter for Android","La gripe le ganó a rexona, nunca me abandona.","no"
0,0,0,3,0,0,1,1,1,710,833,1,19482,11020,0,"es","Twitter for Android","@MarioBautistaMB Alguna vez en sus vida van a llorar tanto que estando en un calor de 38 estaras con gripe y fiebre maso #MTVLAINSTAMXMARIOB #MTVLACREWCABALLEROS #PremiosMTVMiaw","no"
0,1,0,0,0,0,3,1,1,53289,1201,407,27383,36039,1,"es","Twitter for Android","@OmiVam93 @Stopfalsasdenun @WikiSexismo El tuit no está disponible, dice.  Ay, pero esta gente de falsas denuncias y wikimierdismo no, porfa. Esta gente es gripe A y diarrea en las retinas.","no"
0,0,0,0,0,0,0,0,0,828,233,0,3833,433,0,"es","Twitter for Android","Estoy muriendo de gripe No puedo dormir Tengo hambre Mañana facu+trabajo Y sigo despierta Alguien me presta una escopeta?","no"
0,0,0,0,0,0,0,0,0,175,46,0,3352,6490,0,"es","Twitter for Android","Mas de 24 horas sin dormir :) Maldita gripe","no"
0,0,0,0,0,0,0,0,0,530,334,2,24429,1607,0,"es","Twitter Lite","Si les agarra gripe, les recomiendo mandarse alta inyección ahí no más, porque con la fiebre y todos los síntomas dormir ni hablar <f0><U+009F><U+00A4><U+00A6><f0><U+009F><U+00A4><U+00A6>","no"
0,0,0,0,0,0,0,0,0,988,983,2,33474,12040,0,"es","Twitter for Android","Esa vez que sali tenia 38 de fiebre y alta gripe,no me importo nada mira si no voy a salir porque me duele la jeta JAJA","no"
0,0,0,0,0,0,0,0,0,1118,1221,10,48681,16592,0,"es","Twitter for Android","No es lindo empezar un lunes yendo a vacunarte por la gripe jaja, mantenme","no"
0,0,0,0,0,0,0,0,0,74,1151,1,3934,322,0,"es","Twitter Web Client","estamos saliendo de la gripe de a poco","no"
0,0,0,0,1,0,0,0,0,56036,0,413,1016041,4594,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> ¿Una pastilla que cura la gripe en 24 horas? Japoneses aseguran tenerla lista https://t.co/hlhGg5QrNu","no"
0,0,0,0,1,0,0,0,0,56036,0,413,1016041,4594,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> ¿Una pastilla que cura la gripe en 24 horas? Japoneses aseguran tenerla lista https://t.co/hlhGg5QrNu","no"
0,0,0,1,1,0,0,0,0,56036,0,413,1016041,4594,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> Gripe y resfriado, similares pero no idénticas #Salud https://t.co/5iiaHzV2Ta","no"
0,0,0,1,1,0,0,0,0,56036,0,413,1016041,4594,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> Gripe y resfriado, similares pero no idénticas #Salud https://t.co/5iiaHzV2Ta","no"
0,0,0,1,1,0,0,0,0,82822,56095,409,1039824,4512,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> Gripe y resfriado, similares pero no idénticas #Salud https://t.co/zwf2Fr74EH","no"
0,0,0,0,1,0,0,0,0,66237,44818,374,1028623,4612,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana https://t.co/yDOw4scAGW","no"
0,1,0,0,0,0,0,0,0,16988,17290,15,51896,47850,0,"es","Twitter for Android","¿Hace calor o soy yo por la gripe?","no"
0,0,0,0,0,0,0,0,0,47,225,0,3458,381,0,"es","Twitter for Android","Amanecer sin voz. Y con dolor intenso. Todo por la gripe.","no"
0,0,0,0,0,0,0,0,0,283,588,4,21552,1605,0,"es","Twitter for iPhone","Solo quiero dormir y que se me vaya esta gripe <f0><U+009F><U+0098><U+00AD><f0><U+009F><U+00A4><U+00AE>","no"
0,0,0,0,0,0,0,0,0,151,555,0,1697,438,0,"es","Twitter for Android","Como ya está de vacaciones y en Cd. Valles hace un chingo de calor; creo que sería una idea super cool enfermarme de gripe y temperatura.  -Mi sistema inmunológico.","no"
0,0,0,0,0,0,0,0,0,355,224,2,7088,1580,0,"es","Twitter for Android","Dormir bajo la luz de la luna compensó todo el malestar de la gripe <f0><U+009F><U+0098><U+008D>","no"
0,0,0,0,1,0,0,0,0,62505,42771,436,1061131,4672,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana https://t.co/sDO9LvxPS0","no"
0,2,0,2,1,1,0,0,0,6472,34,27,9584,147,0,"es","Twitter Web Client","#VACUNATE CONTRA LA #GRIPE  Podés aplicarte gratis la vacuna en nuestros centros de salud.  Grupos de riesgo: <f0><U+009F><U+0091><U+00B6> niñas y niños de 6 a 24 meses; <f0><U+009F><U+00A4><U+00B0> embarazadas; <f0><U+009F><U+0091><U+00A9><U+200D><U+2695><U+FE0F> personal de salud; <f0><U+009F><U+0091><U+00A8><U+200D><f0><U+009F><U+009A><U+0092> <f0><U+009F><U+0091><U+00AE> personal esencial y <f0><U+009F><U+0091><U+00B4><f0><U+009F><U+008F><U+00BB> <f0><U+009F><U+0091><U+00B5><f0><U+009F><U+008F><U+00BB> mayores de 65 años.  https://t.co/UIVX8Qv2Gj https://t.co/nM9ikqKphe","no"
0,1,0,0,0,0,0,0,0,522,384,0,22873,8302,0,"es","Twitter for Android","Lindo lunes con gripe! <f0><U+009F><U+0098><U+00B7>","no"
0,13,1,0,0,0,0,0,0,41954,936,28,16419,20338,0,"es","Twitter for Android","Buenos días!! Hoy subo el RESUMEN LVP que tardo unas 10h de media en hacer. Y yo con gripe <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0085> LYMAOO","si"
0,0,0,1,1,0,0,0,0,49219,34938,540,972438,3620,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana #Enfermedades https://t.co/SiJ4XMXy4z","no"
0,0,0,1,1,0,0,0,0,49219,34938,540,972438,3620,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana #Enfermedades https://t.co/SiJ4XMXy4z","no"
0,0,0,0,1,0,0,0,0,49219,34938,540,972438,3620,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana https://t.co/SiJ4XMXy4z","no"
0,0,0,0,1,0,0,0,0,49219,34938,540,972438,3620,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B9> La gripe española: 100 años de la pandemia más devastadora de la historia humana https://t.co/SiJ4XMXy4z","no"
0,1,0,0,0,0,0,0,0,1166,894,4,39646,12819,0,"es","Twitter for iPhone","O estoy somatizando pre examen o estoy incubando una gripe, no me puedo sentir tan mal lpm","no"
0,1,0,0,0,0,0,0,0,736,813,2,3870,2579,0,"es","Twitter for iPhone","No puedo con esta gripe <U+2639><U+FE0F> //","no"
0,0,0,0,0,0,0,0,0,615,1217,6,13730,19803,0,"es","Twitter for iPhone","Para ser honesta, desde hace unos días me duele horrible la cabeza, pareciera que me va dar gripe por tanto flujo nasal. Y apenas hace dos días no aguanto el dolor de piernas y espalda. (Mis brazos ya me acostumbre por las inyecciones). ¿Que procede? ¿Preparó  mi funeral?","no"
0,1,0,1,0,0,0,0,0,28,69,0,87,2,0,"es","Twitter for iPhone","Cuando fui a ponerme la vacuna de la gripe, justo el que salía antes de mí se desmayó por una bajada de tensión, y el niño que iba después de mí se echó a llorar #QuieroTodoYMuchoMax","no"
0,7,5,0,1,1,1,0,0,157887,109,188,7315,1497,1,"es","TweetDeck","¿Todavía no te vacunaste contra la gripe? Son los últimos días de la Campaña de Vacunación Antigripal 2018 de @IOSFAoficial https://t.co/T4wYQSwGOR https://t.co/1hD7y7xoOy","si"
0,1,1,1,1,0,0,0,0,14778,142,85,64725,375,0,"es","Twitter Web Client","<f0><U+009F><U+0094><U+00B4> AHORA #EnVivo Campaña y protocolo de Gripe A. https://t.co/zTps0wQdPA","si"
0,0,0,0,0,0,0,0,0,1540,1854,14,45076,6326,0,"es","Twitter for Android","Chile en el momento no me hables de la gripe y me gustaría q m de otra persona que lo amo mi vida en un video de una vez en la ciudad de buenos los dos conocidos como los correos de los Red de salud che me parece muy interesante y muy poco que podíamos estar en contacto conmigo","no"
0,0,0,0,0,0,0,0,0,1540,1854,14,45076,6326,0,"es","Twitter for Android","Chile en el momento no me hables de la gripe y me gustaría q m de otra persona que lo amo mi vida en un video de una vez en la ciudad de buenos los dos conocidos como los correos de los Red de salud che me parece muy interesante y muy poco que podíamos estar en contacto conmigo","no"
